id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type
0814061068,Washington,WA,53,Douglas County,017,,,,13946.0,-120.21746237328999,47.39214942683649,building
0814061069,Washington,WA,53,Douglas County,017,,,,4004.0,-120.21787734999982,47.39179410004563,building
0814061070,Washington,WA,53,Douglas County,017,,,,4003.0,-120.2175143749647,47.39175690409836,building
0814061071,Washington,WA,53,Douglas County,017,,,,7706.0,-120.2169013334627,47.391758975107614,building
0815057182,Texas,TX,48,Tarrant County,439,Meta,,Facebook Fort Worth Datacenter,753193.0,-97.2554600255551,32.98829583281708,building
0815078625,Texas,TX,48,Denton County,121,,,Charles Schwab Data Center,79688.0,-97.24615495491398,33.00450212919475,building
0817338831,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD140,Amazon IAD140,215095.0,-77.4175500441367,38.98145515417609,building
0817338832,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD141,Amazon IAD141,216850.0,-77.4167856863848,38.98238771254631,building
0819981888,Tennessee,TN,47,Davidson County,037,,,,93318.0,-86.63779793677823,36.03268133759001,building
0819981908,Tennessee,TN,47,Williamson County,187,,,TierPoint,285740.0,-86.85568727257493,35.92450968308543,campus
0821081357,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,156858.0,-83.19968935164674,40.102576057379,building
0821081358,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,158810.0,-83.19975825180089,40.10358750788286,building
0828135845,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD84,Amazon IAD84,152692.0,-77.65249934084503,38.8161031223026,building
0828228235,Arizona,AZ,04,Maricopa County,013,,,StrongMind,20604.0,-111.84097388722816,33.34261624771328,building
0830138727,North Carolina,NC,37,Wake County,183,,,BB&T Data Center,143011.0,-78.32812683838715,35.83932520670227,building
0830881731,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,153956.0,-93.70254178906356,41.516740748281435,building
0830881732,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,149149.0,-93.70251346931217,41.515842741371806,building
0830881733,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,144428.0,-93.70630110395008,41.51581793707441,building
0830881734,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,146482.0,-93.70635081713183,41.516711712767844,building
0830881742,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,145134.0,-93.70633127239608,41.51850163161288,building
0830881743,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,143145.0,-93.7063124996927,41.51760660601611,building
0830881744,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,141016.0,-93.70249272354835,41.51764119065465,building
0830881745,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,141225.0,-93.7025249489327,41.51853822500233,building
0830885773,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,239270.0,-93.78703936226475,41.49787064306024,building
0830885774,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,243678.0,-93.78707464281725,41.49891302864557,building
0830885779,Iowa,IA,19,Madison County,121,Microsoft,,Project Osmium,3691114.0,-93.78856494092211,41.4982126945884,campus
0830885779,Iowa,IA,19,Warren County,181,Microsoft,,Project Osmium,3691114.0,-93.78856494092211,41.4982126945884,campus
0830931210,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 5,628003.0,-93.51662854518423,41.67117312225116,building
0832622369,New York,NY,36,Niagara County,063,Blockfusion,,,16242.0,-78.94480168233244,43.07483783638032,building
0836908998,Alabama,AL,01,Jefferson County,073,,,Sungard Systems International,665569.0,-86.91145719083487,33.40471562419184,campus
0836938516,Alabama,AL,01,Jefferson County,073,AT&T,,AT&T,2252592.0,-86.79856164674071,33.37385214883826,campus
0836947535,Arizona,AZ,04,Maricopa County,013,,,Myndshift Technologies,21279.0,-111.71916515034209,33.47542082249551,building
0837139011,Iowa,IA,19,Johnson County,103,,,ForceAmp.com,2709.0,-91.58707810457734,41.70399842447885,building
0838817907,North Carolina,NC,37,Mecklenburg County,119,TierPoint,CL4,TierPoint - Charlotte Data Center,61578.0,-80.9281209975006,35.17319550189212,building
0838817943,North Carolina,NC,37,Mecklenburg County,119,,,SEGRA,18094.0,-80.9263568907697,35.18005342601226,building
0840582927,Virginia,VA,51,Frederick County,069,,,Middletown Data Center,273198.0,-78.29095951194115,39.0176444472964,campus
0841813139,Illinois,IL,17,Cook County,031,CoreSite,,CoreSite Chicago Data Center (CH2),61773.0,-87.64130393635244,41.86279831305618,building
0842544718,Washington,WA,53,Snohomish County,061,Unity Cable System,,Norma Beach Cable Landing Station,2369.0,-122.28415777716295,47.86469753279464,building
0844359206,Nevada,NV,32,Clark County,003,Google,,Google,143869.0,-115.00857680765697,36.056288380442616,building
0844359207,Nevada,NV,32,Clark County,003,Google,,Google,141227.0,-115.00879721733386,36.05880161382709,building
0844371952,Alabama,AL,01,Jackson County,071,Google,,Google,144996.0,-85.74742813692481,34.91369193581681,building
0844371953,Alabama,AL,01,Jackson County,071,Google,,Google,141947.0,-85.74593535678355,34.91367641738197,building
0844374689,Virginia,VA,51,Loudoun County,107,,,,140157.0,-77.5400258996867,39.05060777386236,building
0844386860,Texas,TX,48,Ellis County,139,Google,,Google,144574.0,-97.06248797347524,32.44212970719255,building
0844386861,Texas,TX,48,Ellis County,139,Google,,Google,138230.0,-97.06333284249686,32.443555450890756,building
0844389014,Tennessee,TN,47,Montgomery County,125,Google,SPC2A,Google,169736.0,-87.26129639057423,36.62458167653138,building
0844391358,Ohio,OH,39,Licking County,089,Google,,Google,145177.0,-82.76429366972576,40.061144607229274,building
0844394339,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,666382.0,-96.14419028998033,41.12354217069119,building
0844394340,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,515084.0,-96.14485433047682,41.12073199931019,building
0844394357,Nebraska,NE,31,Sarpy County,153,Google,,Google,152487.0,-96.14672977480356,41.13497469466849,building
0845775548,Colorado,CO,08,Broomfield County,014,JPMorgan Chase,,JPMorgan Chase,188160.0,-105.02070322444693,39.98908743748671,building
0850342266,Wisconsin,WI,55,Marquette County,077,,,Marquette-Adams Telephone Coop,8257.0,-89.57480850448691,43.78218427328896,building
0850965775,Texas,TX,48,Ellis County,139,,,Compass Data Center,41692.0,-96.804396257992,32.53872184532011,building
0852039781,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD119,Amazon IAD119,127104.0,-77.43938662806684,39.01693014125531,building
0860433344,Oregon,OR,41,Washington County,067,Flexential,,Flexential Portland - Hillsboro 4,95917.0,-122.93985123952775,45.5552036321301,building
0863162820,Illinois,IL,17,Cook County,031,Stream,Chicago II,Stream Chicago II,215922.0,-87.95776458161538,41.99912438131275,building
0863162822,Illinois,IL,17,Cook County,031,Stack Infrastructure,CHI01,STACK Chicago CHI01,298471.0,-87.96519018575371,42.006843875852,building
0863162825,Illinois,IL,17,Cook County,031,,,Stream Chicago I,120616.0,-87.951134815474,42.00260065820328,building
0871694597,New York,NY,36,Albany County,001,,,Turnkey Internet,10465.0,-73.75919958242348,42.74544108847023,building
0871745265,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,220735.0,-93.82789533434017,41.540709217348976,building
0873137563,North Carolina,NC,37,Catawba County,035,,,,203410.0,-81.26456965310368,35.5903923643093,building
0874506250,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,161757.0,-83.13490722876958,40.06014718926057,building
0876020641,Washington,WA,53,Spokane County,063,,,Iron Mountain,14085.0,-117.53714762552471,47.594616140243296,building
0876120402,Virginia,VA,51,Harrisonburg city,660,,,DBT Data - Harrisonburg Center,505755.0,-78.8567969651793,38.46254477041856,campus
0878795698,Connecticut,CT,09,Western Connecticut Planning Region,190,,,amnet Data Center,10526.0,-73.51671558521065,41.091832805986165,building
0880052062,Kansas,KS,20,Johnson County,091,TierPoint,,,58095.0,-94.75523183735761,38.94066934722939,building
0882977350,Virginia,VA,51,Prince William County,153,CloudHQ,MCC1,CloudHQ MCC1,399915.0,-77.49989682110626,38.717028377885455,building
0883809860,North Carolina,NC,37,Rutherford County,161,Meta,FRC,Meta Forest City datacenter,319829.0,-81.82513233085027,35.316554514923986,building
0883809862,North Carolina,NC,37,Rutherford County,161,Meta,,Facebook Forest City Data Center,4849510.0,-81.82474729583836,35.315698382784056,campus
0886028872,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD128,Amazon IAD128,105735.0,-77.43838436569268,39.016082212598185,building
0886330269,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,155317.0,-77.56412899431636,39.07478688334024,building
0888253616,California,CA,06,Santa Clara County,085,NTT,SV1,NTT Silicon Valley SV1 Data Center,38759.0,-121.95533775020122,37.36905321130347,building
0891031651,Georgia,GA,13,Fulton County,121,,,T5 Data Center,149055.0,-84.26431627074265,34.07592247657671,building
0894425613,Tennessee,TN,47,Davidson County,037,BNYM,,,191585.0,-86.78368364527593,36.21535165955505,building
0897226573,Virginia,VA,51,Loudoun County,107,,,Arcola Tech Park,1735467.0,-77.55535615935244,38.94928209940735,campus
0897226574,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD125,Amazon IAD125,104431.0,-77.56054492011098,38.948089538166386,building
0897226575,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD124,Amazon IAD124,104434.0,-77.56045170040849,38.94989544830296,building
0899634245,Oregon,OR,41,Washington County,067,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3a,94010.0,-122.93791223873745,45.55419710394431,building
0903642490,Idaho,ID,16,Bear Lake County,007,The Church of Jesus Christ of Latter-day Saints,,Family History Center,4081.0,-111.3042449169628,42.317295842348535,building
0904453635,Tennessee,TN,47,Grainger County,057,,,,1232.0,-83.37670351660657,36.328073950553865,building
0909455922,Virginia,VA,51,Loudoun County,107,,,,78907.0,-77.53967442372644,39.04409911026423,building
0909742340,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 2,172698.0,-122.92963139645839,45.55876356137954,building
0914613836,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX91,Amazon PDX91,210994.0,-119.68835481078412,45.83792394838973,building
0914616809,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX92,Amazon PDX92,211026.0,-119.69312909809459,45.83754024756912,building
0914616810,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX64,Amazon Web Services us-west-2,211938.0,-119.60564495354757,45.84665461437444,building
0916046040,Colorado,CO,08,Arapahoe County,005,,,,184275.0,-104.71275427482882,39.72947807111699,building
0916148870,New York,NY,36,Erie County,029,,,,41938.0,-78.74920687191289,43.04498475079566,building
0918871786,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 3,171585.0,-122.93190590213918,45.55877963410689,building
0918871787,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 5,168921.0,-122.93522042560193,45.55880139187874,building
0918871788,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 4,173993.0,-122.93294634090127,45.5587812168356,building
0918873142,Oregon,OR,41,Washington County,067,Flexential,,Flexential Portland - Hillsboro 3,337274.0,-122.93824742619341,45.559469442156384,building
0919948160,Wisconsin,WI,55,Racine County,101,,,,9094.0,-87.91840525370044,42.67566516635273,building
0923167491,North Carolina,NC,37,Union County,179,,,,608141.0,-80.57017464245233,35.179383199219835,campus
0930043986,New York,NY,36,Onondaga County,067,Syracuse University,,SU Green Data Center,12169.0,-76.11592528923454,43.01207616834648,building
0930849744,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD163,Amazon IAD163,131936.0,-77.42970207458241,39.032305344458145,building
0931369845,Maryland,MD,24,Baltimore city,510,,,Johns Hopkins Data Center,3880.0,-76.5517379093849,39.29355879768686,building
0931732650,Utah,UT,49,Salt Lake County,035,,,Ebay,146408.0,-112.05062821391914,40.564095152330644,building
0933393863,California,CA,06,Sacramento County,067,EdgeConneX,,Edgeconnex Data Center,29318.0,-121.27743720748433,38.59229735741738,building
0938592711,Arizona,AZ,04,Maricopa County,013,,,,224651.0,-112.3770584915453,33.43946838545604,building
0940821791,Arizona,AZ,04,Maricopa County,013,,,Omnis Network,16956.0,-111.95249099702062,33.39440984512777,building
0942557184,Nebraska,NE,31,Sarpy County,153,Travelers Insurance,,Travelers Insurance,182408.0,-96.14504543454542,41.12784313945287,building
0942604537,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Franklin,74934.0,-86.81557369600324,35.92045930433349,building
0943987942,Washington,WA,53,Thurston County,067,,,Wave Broadband Tahoma Terra Facility,9139.0,-122.62504386293934,46.94142447057516,campus
0944024849,Iowa,IA,19,Polk County,153,,,,6991.0,-93.52766189092017,41.558083343632624,building
0944024851,Iowa,IA,19,Polk County,153,,,,16920.0,-93.52815685258032,41.55813064318698,building
0946014659,Oklahoma,OK,40,Tulsa County,143,,,,8589.0,-95.8541491705349,36.08125144033206,building
0952159044,Arizona,AZ,04,Maricopa County,013,Lumen Technologies,,Lumen,14887.0,-111.99501570460353,33.393518495506854,building
0954433119,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD175,Amazon IAD175,86503.0,-77.42547991599417,38.97986799140553,building
0958153769,Georgia,GA,13,Muscogee County,215,DLI ONE,,DLI ONE,420795.0,-84.88357121180205,32.49809630347129,campus
0958153770,Georgia,GA,13,Muscogee County,215,,,,116660.0,-84.8835713174046,32.49826721190269,building
0958662382,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD147,Amazon IAD147,102767.0,-77.43535922197496,38.99501200382876,building
0958728802,Florida,FL,12,Orange County,095,,,E-Foam,8403.0,-81.56454528552736,28.577943298712636,building
0959969621,Connecticut,CT,09,South Central Connecticut Planning Region,170,,,,53967.0,-72.8010058813488,41.47880657858901,building
0961071564,Alabama,AL,01,Madison County,089,,,SimpleHelix,16411.0,-86.69188299975418,34.7454310001572,building
0965755845,Oregon,OR,41,Marion County,047,CenturyLink,,CenturyLink,24529.0,-123.03368547875327,44.93802973611573,building
0975064000,Georgia,GA,13,Douglas County,097,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805393436,33.746561602113815,building
0975064000,Georgia,GA,13,Cobb County,067,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805393436,33.746561602113815,building
0975064004,Georgia,GA,13,Douglas County,097,Switch,,Switch Data Center,171499.0,-84.5872685807498,33.75502503782062,building
0975484796,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,170922.0,-83.13460627634683,40.05932515588513,building
0975484797,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,133709.0,-83.13409055935804,40.05830889449401,building
0975484798,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,142297.0,-83.13275276040426,40.06077960066599,building
0977653854,Arizona,AZ,04,Maricopa County,013,,,CyrusOne PHX7,138671.0,-111.88190865991771,33.26635803776151,building
0977653858,Arizona,AZ,04,Maricopa County,013,CyrusOne,PHX4,CyrusOne PHX4,103008.0,-111.88251618115733,33.2687661963882,building
0977653859,Arizona,AZ,04,Maricopa County,013,CyrusOne,PHX5,CyrusOne PHX5,102958.0,-111.88158696587298,33.269741071416476,building
0978632013,California,CA,06,Santa Clara County,085,,,Northwest Data Center and Communications Hub,10145.0,-122.18073854179177,37.43343706484073,building
0978934687,Indiana,IN,18,Lake County,089,,,Digital Crossroad,116014.0,-87.52019308155617,41.707418451036666,building
0983627455,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA7,CyrusOne NVA7,60930.0,-77.43402771215538,39.02630118372146,building
0984796364,Nevada,NV,32,Clark County,003,,,Switch Las Vegas 10,206409.0,-115.22306091007587,36.055585825991834,building
0984953813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD174,Amazon IAD174,132388.0,-77.42747327984164,39.02891562520285,building
0984953814,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD164,Amazon IAD164,132374.0,-77.42894228408753,39.03047299575455,building
0985207884,Virginia,VA,51,Loudoun County,107,,,,115613.0,-77.43807112136983,39.00177881929864,building
0986829280,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,97581.0,-77.56303534723706,39.07550786595816,building
0989325195,Texas,TX,48,Tarrant County,439,,,,176383.0,-97.15661083483384,32.97215494101558,building
0989735623,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD152,Amazon IAD152,156644.0,-77.47974227140159,38.91657561831895,building
0989735624,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD151,Amazon IAD151,155542.0,-77.47870521719227,38.91615091162758,building
0990537813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD83,Amazon IAD83,156166.0,-77.52310750749479,38.947946059437584,building
0990537821,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD93,Amazon Web Services,16739.0,-77.52218796260958,38.94653921855559,building
0990537857,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD122,Amazon IAD122,153273.0,-77.49717993007393,38.955863227653474,building
0990537858,Virginia,VA,51,Loudoun County,107,CyrusOne,,CyrusOne Sterling IX,266078.0,-77.50575020782452,38.95830777005175,building
0996723585,Virginia,VA,51,Prince William County,153,,VA-2,Iron Mountain VA-2,158664.0,-77.54596524435513,38.777248723250615,building
0996723586,Virginia,VA,51,Prince William County,153,,VA-1,Iron Mountain VA-1,163790.0,-77.547073196661,38.77791724644345,building
0996723587,Virginia,VA,51,Prince William County,153,Amazon IAD96,IAD96,Amazon Web Services,149064.0,-77.53988381836808,38.78015146527288,building
0996723588,Virginia,VA,51,Prince William County,153,Amazon IAD95,IAD95,Amazon Web Services,214748.0,-77.53942706487335,38.77845091390775,building
0996723589,Virginia,VA,51,Prince William County,153,Amazon IAD75,IAD75,Amazon Web Services,214662.0,-77.54289591312165,38.77934250130273,building
0996899486,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD102,Amazon IAD102,214338.0,-77.50490133103253,38.73597010187111,building
0996899487,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD101,Amazon IAD101,214330.0,-77.50569511718139,38.73544015422606,building
0996899488,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD100,Amazon IAD100,214611.0,-77.506642396707,38.73459785381264,building
0996899489,Virginia,VA,51,Prince William County,153,CloudHQ,MCC2,CloudHQ MCC2,351091.0,-77.49900908655815,38.723181946660446,building
0998245264,Illinois,IL,17,Cook County,031,,,Microsoft Data Center - Hoffman Estates,2105271.0,-88.13389076420349,42.07695198404611,campus
0998933381,New Jersey,NJ,34,Somerset County,035,,,Rackspace Somerset NYC1,18407.0,-74.53775798797324,40.54452566835302,building
0998933389,New Jersey,NJ,34,Somerset County,035,,,Rackspace Belmont NYC2,57471.0,-74.53749197400815,40.54083886834628,building
1000784035,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,112502.0,-77.53338365008187,38.74305258344758,building
1003348567,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn-Shellhorn DC1,156810.0,-77.4755711431626,38.99807915433332,building
1007825570,Georgia,GA,13,Fulton County,121,Quality Technology Services,,QTS Atlanta Data Center 2,283307.0,-84.41955232430595,33.77750521515183,building
1010260674,Texas,TX,48,Bexar County,029,,,,109489.0,-98.78747099882361,29.418988042416917,building
1010260675,Texas,TX,48,Medina County,325,Microsoft,,Microsoft TRP3 (SAT46),228897.0,-98.80637444993899,29.412976988788397,building
1010260676,Texas,TX,48,Bexar County,029,Microsoft,,Microsoft,228882.0,-98.80331595094907,29.41579676372189,building
1010260677,Texas,TX,48,Bexar County,029,Microsoft,,Microsoft,228885.0,-98.80451479994059,29.415795638786996,building
1011125238,Wisconsin,WI,55,Waukesha County,133,WE Energies,,Pewaukee Data Center,47298.0,-88.21666504030928,43.05138860290856,building
1013396352,Nevada,NV,32,Clark County,003,,,CenturyLink,11601.0,-115.06266954999842,36.18299775012923,building
1015704066,Arizona,AZ,04,Maricopa County,013,EdgeConneX,,EdgeConneX PHX02 Data Center,654105.0,-111.64752987065916,33.35201067934634,building
1015995259,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD601,Amazon IAD601,14469.0,-77.55711533400657,38.77885736291117,building
1017048670,Nevada,NV,32,Clark County,003,,,Switch Edge 1,27670.0,-115.21368205577333,36.05914890088559,building
1017460713,Nevada,NV,32,Clark County,003,Switch,,Switch Las Vegas 4,27777.0,-115.07677875306494,36.143646142312384,building
1017460715,Nevada,NV,32,Clark County,003,Switch,,Switch Las Vegas 5,15026.0,-115.0766965000049,36.14276349998918,building
1019812125,Oregon,OR,41,Washington County,067,EdgeConneX,,EdgeConneX Data Center,111564.0,-122.91221283734207,45.55662130358923,building
1020374277,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH53,Amazon Web Services  CMH53,154029.0,-82.75145548070124,40.093616439444084,building
1020374278,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH56,Amazon Web Services CMH56,154677.0,-82.75205114610061,40.096534350419375,building
1020374279,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH59,Amazon Web Services  CMH59,161123.0,-82.74749104888826,40.09404615807959,building
1020721870,Arkansas,AR,05,White County,145,City of Searcy,,Searcy Information Technologies,4580.0,-91.74090585909379,35.2492158371357,building
1020877488,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD162,Amazon Web Services,131476.0,-77.4712911922763,38.99584761542841,building
1020877489,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD161,Amazon Web Services,131482.0,-77.47326247561796,38.99660796472236,building
1020953454,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,686547.0,-77.48497952310191,39.00467915262269,campus
1020953461,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,2859895.0,-77.48159549467015,39.00169800147743,campus
1022744244,Virginia,VA,51,Loudoun County,107,,,AWS,1789925.0,-77.41779460624687,38.98103411725457,campus
1022744248,Virginia,VA,51,Loudoun County,107,,,AWS,1069380.0,-77.41110852642319,38.98782988809138,campus
1022757169,Virginia,VA,51,Loudoun County,107,,,AWS,1128056.0,-77.426058292797,38.98161932874574,campus
1022757170,Virginia,VA,51,Loudoun County,107,,,,384105.0,-77.4257836910691,38.98473223230382,campus
1024051963,Utah,UT,49,Utah County,049,Meta,,Meta Eagle Mountain Data Center,344790.0,-112.01507681579747,40.26828850505122,building
1024051997,Utah,UT,49,Utah County,049,Meta,,Meta Eagle Mountain Data Center,626371.0,-112.01512736677897,40.2655639892377,building
1024384322,Kansas,KS,20,Johnson County,091,,,,4912.0,-94.7683727731216,38.926805991335975,building
1025002889,Virginia,VA,51,Loudoun County,107,Digital Realty,,Digital Realty,218174.0,-77.44944907275473,39.00571934215422,building
1027471509,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX66,Amazon Web Services us-west-2,211938.0,-119.60703845354756,45.846667814374484,building
1027471510,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX68,Amazon Web Services us-west-2,221562.0,-119.60906254768787,45.84675378143761,building
1030970564,Virginia,VA,51,Henrico County,087,Meta,,Meta Henrico Data Center,327920.0,-77.23380499305182,37.48196326360025,building
1034230196,Florida,FL,12,Polk County,105,,,,22578.0,-81.83484809231037,28.29407690335012,building
1034475557,Nevada,NV,32,Clark County,003,,,DataBank Las Vegas LAS1,58547.0,-115.14721141845382,36.05972751073122,building
1035123473,Utah,UT,49,Utah County,049,Meta,,Meta Eagle Mountain Data Center,628165.0,-112.01505471830352,40.27233431054834,building
1035123482,Utah,UT,49,Utah County,049,,,Meta Eagle Mountain Data Center,22734233.0,-112.01771937397096,40.26819070295294,campus
1037871048,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD601,Amazon IAD601,14384.0,-77.43777001853675,39.015262930158116,building
1054387470,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,9032398.0,-83.70034219452744,33.600761075776624,campus
1054387471,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,660258.0,-83.70541734238206,33.60137099278182,building
1056658555,Utah,UT,49,Salt Lake County,035,Flexential,,Flexential Salt Lake City - Millcreek,28092.0,-111.88504405838351,40.68552518346085,building
1057230915,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX93,Amazon PDX93,213828.0,-119.6898664317406,45.83654228757941,building
1059030596,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,111697.0,-77.53332238839505,38.744286011445,building
1059036248,Virginia,VA,51,Prince William County,153,,,,257960.0,-77.53750921534287,38.745958588783616,building
1059037050,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD132,COPT Innovation Park Data Center,149206.0,-77.53062487747106,38.74388634728904,building
1059037051,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD133,COPT Data Center Bldg 2,104114.0,-77.52919610007271,38.74405494832176,building
1069388067,South Carolina,SC,45,Berkeley County,015,Google,,,182645.0,-80.03831641068669,33.062021951371236,building
1069388075,South Carolina,SC,45,Berkeley County,015,Google,,Google,181261.0,-80.03966007767939,33.06217398793264,building
1069388095,South Carolina,SC,45,Berkeley County,015,Google,,Google,206252.0,-80.041154478933,33.0620532330343,building
1069388141,South Carolina,SC,45,Berkeley County,015,Google,,Google,181645.0,-80.03845634859404,33.06431195655283,building
1069388147,South Carolina,SC,45,Berkeley County,015,Google,,Google,131216.0,-80.0384282206963,33.06643643704493,building
1069388156,South Carolina,SC,45,Berkeley County,015,Google,,Google,249320.0,-80.04357513200868,33.06415660970066,building
1069388186,South Carolina,SC,45,Berkeley County,015,Google,,Google,697831.0,-80.04505685925874,33.0620005890985,building
1069388211,South Carolina,SC,45,Berkeley County,015,Google,,Google,145533.0,-80.04606755156347,33.064434801539036,building
1070895993,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,763506.0,-83.69683907912507,33.60009367954904,building
1070895994,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs data center,342886.0,-83.69501281261269,33.59802145151715,building
1071772119,Washington,WA,53,Douglas County,017,Microsoft,,Microsoft EAT02,246117.0,-120.2076892191707,47.41686791755554,building
1071774674,Washington,WA,53,Douglas County,017,Sabey Data Centers,,Intergate Columbia D,135020.0,-120.19160109219082,47.40758548151772,building
1073720208,Iowa,IA,19,Pottawattamie County,155,Google,,Google,76005.0,-95.80485695055478,41.1773437284403,building
1073720209,Iowa,IA,19,Pottawattamie County,155,Google,,Google,318940.0,-95.80637969473155,41.17727415208592,building
1073720210,Iowa,IA,19,Pottawattamie County,155,Google,,Google,258223.0,-95.8032146599412,41.17745636098298,building
1073720211,Iowa,IA,19,Pottawattamie County,155,Google,,Google,211543.0,-95.80096717468034,41.177482905295975,building
1073720212,Iowa,IA,19,Pottawattamie County,155,Google,,Google,131491.0,-95.80676284722783,41.175540121144294,building
1073720213,Iowa,IA,19,Pottawattamie County,155,Google,,Google,129827.0,-95.80565239909376,41.17554005850446,building
1073720214,Iowa,IA,19,Pottawattamie County,155,Google,,Google,132118.0,-95.80449329746102,41.17554283490944,building
1073720215,Iowa,IA,19,Pottawattamie County,155,Google,,Google,132254.0,-95.8033895382722,41.175543648575314,building
1073720216,Iowa,IA,19,Pottawattamie County,155,Google,,Google,130820.0,-95.80222393205067,41.175547389125555,building
1073720217,Iowa,IA,19,Pottawattamie County,155,Google,,Google,129628.0,-95.80111944856117,41.17554529809748,building
1073720218,Iowa,IA,19,Pottawattamie County,155,Google,,Google,134444.0,-95.79994803209584,41.17555376295009,building
1073720219,Iowa,IA,19,Pottawattamie County,155,Google,,Google,174264.0,-95.80402364214318,41.1726347246986,building
